weapon,stage,frame_index,prompt,job_id,source_path,adopted_path,status,rejection_reason
"Fan","lightning_strike","4","PixelLab animation prompt: animate lightning_strike around a stable centered pivot","244e7a85-e706-4f4d-8723-d6b2e9811080","https://api.pixellab.ai/mcp/images/244e7a85-e706-4f4d-8723-d6b2e9811080/download?index=4","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Fan/fan_lightning_05.png","adopted",""
"Fan","lightning_strike","5","PixelLab animation prompt: animate lightning_strike around a stable centered pivot","244e7a85-e706-4f4d-8723-d6b2e9811080","https://api.pixellab.ai/mcp/images/244e7a85-e706-4f4d-8723-d6b2e9811080/download?index=5","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Fan/fan_lightning_06.png","adopted",""
"Fan","lightning_strike","6","PixelLab animation prompt: animate lightning_strike around a stable centered pivot","244e7a85-e706-4f4d-8723-d6b2e9811080","https://api.pixellab.ai/mcp/images/244e7a85-e706-4f4d-8723-d6b2e9811080/download?index=6","","rejected","extra generated frame not adopted"
"Fan","lightning_strike","7","PixelLab animation prompt: animate lightning_strike around a stable centered pivot","244e7a85-e706-4f4d-8723-d6b2e9811080","https://api.pixellab.ai/mcp/images/244e7a85-e706-4f4d-8723-d6b2e9811080/download?index=7","","rejected","extra generated frame not adopted"
"Fan","lightning_strike","8","PixelLab animation prompt: animate lightning_strike around a stable centered pivot","244e7a85-e706-4f4d-8723-d6b2e9811080","https://api.pixellab.ai/mcp/images/244e7a85-e706-4f4d-8723-d6b2e9811080/download?index=8","","rejected","extra generated frame not adopted"
"Frost","frost_growth","seed","PixelLab seed prompt: frost_growth","41e03085-5f2f-47f2-b565-688170b513c3","","","rejected","PixelLab returned invalid job id after processing; re-rolled"
"Gakgung","impact_splinter","repair-0","PixelLab repair prompt: preserve timing and palette; redraw as one connected isolated VFX","d1f511b5-0156-4ba1-b67c-64e7a0d306de","https://api.pixellab.ai/mcp/images/d1f511b5-0156-4ba1-b67c-64e7a0d306de/download?index=0","","rejected","first repair pass; still failed island validation"
"Gakgung","impact_splinter","repair-1","PixelLab repair prompt: preserve timing and palette; redraw as one connected isolated VFX","d1f511b5-0156-4ba1-b67c-64e7a0d306de","https://api.pixellab.ai/mcp/images/d1f511b5-0156-4ba1-b67c-64e7a0d306de/download?index=1","","rejected","first repair pass; still failed island validation"
"Gakgung","impact_splinter","repair-2","PixelLab repair prompt: preserve timing and palette; redraw as one connected isolated VFX","d1f511b5-0156-4ba1-b67c-64e7a0d306de","https://api.pixellab.ai/mcp/images/d1f511b5-0156-4ba1-b67c-64e7a0d306de/download?index=2","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Gakgung/gakgung_impact_splinter_03.png","adopted",""
"Gakgung","impact_splinter","repair-3","PixelLab repair prompt: preserve timing and palette; redraw as one connected isolated VFX","d1f511b5-0156-4ba1-b67c-64e7a0d306de","https://api.pixellab.ai/mcp/images/d1f511b5-0156-4ba1-b67c-64e7a0d306de/download?index=3","","rejected","first repair pass; still failed island validation"
"Gakgung","impact_splinter","repair-0","PixelLab repair prompt: preserve timing and palette; redraw as one connected isolated VFX","6c3c0826-c6dc-4030-8b20-95ab3bde050b","https://api.pixellab.ai/mcp/images/6c3c0826-c6dc-4030-8b20-95ab3bde050b/download?index=0","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Gakgung/gakgung_impact_splinter.png","adopted",""
"Gakgung","impact_splinter","repair-1","PixelLab repair prompt: preserve timing and palette; redraw as one connected isolated VFX","6c3c0826-c6dc-4030-8b20-95ab3bde050b","https://api.pixellab.ai/mcp/images/6c3c0826-c6dc-4030-8b20-95ab3bde050b/download?index=1","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Gakgung/gakgung_impact_splinter_04.png","adopted",""
"Gakgung","impact_splinter","repair-2","PixelLab repair prompt: preserve timing and palette; redraw as one connected isolated VFX","6c3c0826-c6dc-4030-8b20-95ab3bde050b","https://api.pixellab.ai/mcp/images/6c3c0826-c6dc-4030-8b20-95ab3bde050b/download?index=2","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Gakgung/gakgung_impact_splinter_05.png","adopted",""
"Thunder","landing_warning","repair-0","PixelLab repair prompt: preserve timing and palette; redraw as one connected isolated VFX","3a6bbeb3-44e6-4247-a549-023e672cbb9e","https://api.pixellab.ai/mcp/images/3a6bbeb3-44e6-4247-a549-023e672cbb9e/download?index=0","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Thunder/thunder_warning_01.png","adopted",""
"Thunder","landing_warning","repair-1","PixelLab repair prompt: preserve timing and palette; redraw as one connected isolated VFX","3a6bbeb3-44e6-4247-a549-023e672cbb9e","https://api.pixellab.ai/mcp/images/3a6bbeb3-44e6-4247-a549-023e672cbb9e/download?index=1","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Thunder/thunder_warning_02.png","adopted",""
"Thunder","landing_warning","repair-2","PixelLab repair prompt: preserve timing and palette; redraw as one connected isolated VFX","3a6bbeb3-44e6-4247-a549-023e672cbb9e","https://api.pixellab.ai/mcp/images/3a6bbeb3-44e6-4247-a549-023e672cbb9e/download?index=2","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Thunder/thunder_warning_03.png","adopted",""
"Thunder","landing_warning","repair-3","PixelLab repair prompt: preserve timing and palette; redraw as one connected isolated VFX","3a6bbeb3-44e6-4247-a549-023e672cbb9e","https://api.pixellab.ai/mcp/images/3a6bbeb3-44e6-4247-a549-023e672cbb9e/download?index=3","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Thunder/thunder_warning_04.png","adopted",""
"Jangseung","ward_pulse","repair-0","PixelLab repair prompt: preserve timing and palette; redraw as one connected isolated VFX","d6b6c295-4def-48f2-a973-b872e21d494d","https://api.pixellab.ai/mcp/images/d6b6c295-4def-48f2-a973-b872e21d494d/download?index=0","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Jangseung/jangseung_ward_03.png","adopted",""
"Jangseung","ward_pulse","repair-1","PixelLab repair prompt: preserve timing and palette; redraw as one connected isolated VFX","d6b6c295-4def-48f2-a973-b872e21d494d","https://api.pixellab.ai/mcp/images/d6b6c295-4def-48f2-a973-b872e21d494d/download?index=1","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Jangseung/jangseung_ward_04.png","adopted",""
"Frost","shatter","repair-0","PixelLab repair prompt: preserve timing and palette; redraw as one connected isolated VFX","43a2744a-ca55-4c44-9c2c-ad5350d85b49","https://api.pixellab.ai/mcp/images/43a2744a-ca55-4c44-9c2c-ad5350d85b49/download?index=0","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Frost/frost_shatter_01.png","adopted",""
"Frost","shatter","repair-1","PixelLab repair prompt: preserve timing and palette; redraw as one connected isolated VFX","43a2744a-ca55-4c44-9c2c-ad5350d85b49","https://api.pixellab.ai/mcp/images/43a2744a-ca55-4c44-9c2c-ad5350d85b49/download?index=1","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Frost/frost_shatter_02.png","adopted",""
"Frost","shatter","repair-2","PixelLab repair prompt: preserve timing and palette; redraw as one connected isolated VFX","43a2744a-ca55-4c44-9c2c-ad5350d85b49","https://api.pixellab.ai/mcp/images/43a2744a-ca55-4c44-9c2c-ad5350d85b49/download?index=2","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Frost/frost_shatter_03.png","adopted",""
"Frost","shatter","repair-3","PixelLab repair prompt: preserve timing and palette; redraw as one connected isolated VFX","43a2744a-ca55-4c44-9c2c-ad5350d85b49","https://api.pixellab.ai/mcp/images/43a2744a-ca55-4c44-9c2c-ad5350d85b49/download?index=3","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Frost/frost_shatter_05.png","adopted",""
"Frost","shatter","repair-0","PixelLab repair prompt: preserve timing and palette; redraw as one connected isolated VFX","4d1e5abe-1213-486f-bd02-469264b0eb7d","https://api.pixellab.ai/mcp/images/4d1e5abe-1213-486f-bd02-469264b0eb7d/download?index=0","Assets/JoseonHunter/Art/Weapons/Runtime/Polish/Frost/frost_shatter_06.png","adopted",""
