asset_id,runtime_path,category,acquisition_method,creator_or_vendor,provider_product_model,created_or_purchased_at,source_url,terms_or_license_name,terms_checked_at,evidence_path,source_file_sha256,prompt_path,input_rights_confirmed,human_edits,similarity_reviewed,trademark_reviewed,credit_required,credit_text,status,reviewer,reviewed_at,notes
lobby_icon_coin,assets/images/ui/lobby/icon_coin.png,lobby_icon,ai_generated,OpenAI,OpenAI built-in image generation model-id-not-exposed,2026-07-25,https://openai.com/policies/terms-of-use/,OpenAI Terms of Use,2026-07-25,art_source/generated/lobby/icon_coin_source.png,FDF4A3B0CDDB08F707AE08D3EEEF12B4CAA2551F47FE879D4951F1BD8F0F724B,art_source/generated/lobby/prompts.md,true,chroma-key removal alpha validation and runtime normalization,true,true,false,,approved,Codex,2026-07-25,runtime-sha256=2946C2ADA2155722A20C74649CEAD9F00D597266CD468CC98725864105EBC435; alpha/transparency reviewed
lobby_icon_spirit_jade,assets/images/ui/lobby/icon_spirit_jade.png,lobby_icon,ai_generated,OpenAI,OpenAI built-in image generation model-id-not-exposed,2026-07-25,https://openai.com/policies/terms-of-use/,OpenAI Terms of Use,2026-07-25,art_source/generated/lobby/icon_spirit_jade_source.png,80881F4C63B56D245162B77344E81484E9612C40687D08D39E09C0934C3BF588,art_source/generated/lobby/prompts.md,true,chroma-key removal alpha validation and runtime normalization,true,true,false,,approved,Codex,2026-07-25,runtime-sha256=926DB55AC5B50AF5258CAFCB7D4C0831C716AB0DDB3CAE20626259C90FD3D9CB; alpha/transparency reviewed
lobby_icon_settings,assets/images/ui/lobby/icon_settings.png,lobby_icon,ai_generated,OpenAI,OpenAI built-in image generation model-id-not-exposed,2026-07-25,https://openai.com/policies/terms-of-use/,OpenAI Terms of Use,2026-07-25,art_source/generated/lobby/icon_settings_source.png,3A0B8BD2027978022503EF580923EE2FCD2DBAD2896F8595EEB9A013F0C59B61,art_source/generated/lobby/prompts.md,true,chroma-key removal alpha validation and runtime normalization,true,true,false,,approved,Codex,2026-07-25,runtime-sha256=6977AB7DA85B12CA41D67724F2C2AB72DF050A2318B934AC8AF8669D51D8775D; alpha/transparency reviewed
lobby_icon_shop,assets/images/ui/lobby/icon_shop.png,lobby_icon,ai_generated,OpenAI,OpenAI built-in image generation model-id-not-exposed,2026-07-25,https://openai.com/policies/terms-of-use/,OpenAI Terms of Use,2026-07-25,art_source/generated/lobby/icon_shop_source.png,654714360651CCCB3A28486760B29780EA4BCA254651F69BDC5399E8CFE41E1F,art_source/generated/lobby/prompts.md,true,chroma-key removal alpha validation and runtime normalization,true,true,false,,approved,Codex,2026-07-25,runtime-sha256=8D2CB802C083220F307B47F337C7EA40EBF51FAA70D3382344B0E2F9E9310D0B; alpha/transparency reviewed
lobby_icon_mission,assets/images/ui/lobby/icon_mission.png,lobby_icon,ai_generated,OpenAI,OpenAI built-in image generation model-id-not-exposed,2026-07-25,https://openai.com/policies/terms-of-use/,OpenAI Terms of Use,2026-07-25,art_source/generated/lobby/icon_mission_source.png,BEAE111F23D015603A2E873AB0EDACFE4EC841D5252AB9DB2C18D0DC2FE6B6F1,art_source/generated/lobby/prompts.md,true,chroma-key removal alpha validation and runtime normalization,true,true,false,,approved,Codex,2026-07-25,runtime-sha256=8856EA007D04D19846B12761BD548153AA1A1D0F57E539F1E066CBC41F79637F; alpha/transparency reviewed
lobby_icon_pass,assets/images/ui/lobby/icon_pass.png,lobby_icon,ai_generated,OpenAI,OpenAI built-in image generation model-id-not-exposed,2026-07-25,https://openai.com/policies/terms-of-use/,OpenAI Terms of Use,2026-07-25,art_source/generated/lobby/icon_pass_source.png,D1247105CA24D5115D3156A9BF2660784DAD02C667EE94D6DDB59720478B6340,art_source/generated/lobby/prompts.md,true,chroma-key removal alpha validation and runtime normalization,true,true,false,,approved,Codex,2026-07-25,runtime-sha256=A92DF620AE0903ABE25DBCCDFB4A0333562C83288F33636BFCE041D0E112BE24; alpha/transparency reviewed
lobby_icon_package,assets/images/ui/lobby/icon_package.png,lobby_icon,ai_generated,OpenAI,OpenAI built-in image generation model-id-not-exposed,2026-07-25,https://openai.com/policies/terms-of-use/,OpenAI Terms of Use,2026-07-25,art_source/generated/lobby/icon_package_source.png,45A8CFB94271C6E94A3ECB45FA54409FAA9608875D26C5C0622D292E52E895CA,art_source/generated/lobby/prompts.md,true,chroma-key removal alpha validation and runtime normalization,true,true,false,,approved,Codex,2026-07-25,runtime-sha256=A47FCDCE90EB887288F860D230C543181BE250C96A2206A58F94047AEE094BAD; alpha/transparency reviewed
lobby_icon_mail,assets/images/ui/lobby/icon_mail.png,lobby_icon,ai_generated,OpenAI,OpenAI built-in image generation model-id-not-exposed,2026-07-25,https://openai.com/policies/terms-of-use/,OpenAI Terms of Use,2026-07-25,art_source/generated/lobby/icon_mail_source.png,7C5878637FAD7ECFB42359B9D4FCDF388952F29EAD587E281305245E8805944C,art_source/generated/lobby/prompts.md,true,chroma-key removal alpha validation and runtime normalization,true,true,false,,approved,Codex,2026-07-25,runtime-sha256=129CC2330ACA05EB313222A800DDA84E35727C84B90EB84CE2B1AE98F77026F4; alpha/transparency reviewed
lobby_icon_compendium,assets/images/ui/lobby/icon_compendium.png,lobby_icon,ai_generated,OpenAI,OpenAI built-in image generation model-id-not-exposed,2026-07-25,https://openai.com/policies/terms-of-use/,OpenAI Terms of Use,2026-07-25,art_source/generated/lobby/icon_compendium_source.png,515FCEA857DE4B0DF58F806B62CFB9B9EB662ED89E85ABF5E4A0E7688C83DA44,art_source/generated/lobby/prompts.md,true,chroma-key removal alpha validation and runtime normalization,true,true,false,,approved,Codex,2026-07-25,runtime-sha256=EA1FE279C6A08840669FD5FCC49392DFB2BC074FE16A4E88D92AC30E62D52FA9; fix-round-3 border-connected magenta normalization; source-runtime foreground overlap 100 percent; alpha/transparency reviewed
lobby_icon_records,assets/images/ui/lobby/icon_records.png,lobby_icon,ai_generated,OpenAI,OpenAI built-in image generation model-id-not-exposed,2026-07-25,https://openai.com/policies/terms-of-use/,OpenAI Terms of Use,2026-07-25,art_source/generated/lobby/icon_records_source.png,F7647E81F8DC7D02AF31C73DAAD5EA07B9C1C3A1E3C10F7DB0BA3CDFA444D42E,art_source/generated/lobby/prompts.md,true,chroma-key removal alpha validation and runtime normalization,true,true,false,,approved,Codex,2026-07-25,runtime-sha256=B89EC07BCCF420C94C26207FF9FE1E87611D44F2DDA03DB7F3CF782487D9ADC4; alpha/transparency reviewed
lobby_icon_character,assets/images/ui/lobby/icon_character.png,lobby_icon,ai_generated,OpenAI,OpenAI built-in image generation model-id-not-exposed,2026-07-25,https://openai.com/policies/terms-of-use/,OpenAI Terms of Use,2026-07-25,art_source/generated/lobby/icon_character_source.png,C99A53A6598E58962A6BEF393A388E689E94B352B43D567C520EE66BA2B2D851,art_source/generated/lobby/prompts.md,true,chroma-key removal alpha validation and runtime normalization,true,true,false,,approved,Codex,2026-07-25,runtime-sha256=C2450C6BADF5025C64D1CFB5075614472979CF07835B1E99A63508DC9A9BC4C9; alpha/transparency reviewed
lobby_icon_combat,assets/images/ui/lobby/icon_combat.png,lobby_icon,ai_generated,OpenAI,OpenAI built-in image generation model-id-not-exposed,2026-07-25,https://openai.com/policies/terms-of-use/,OpenAI Terms of Use,2026-07-25,art_source/generated/lobby/icon_combat_source.png,71109ACA68855B9F090C632D6C73BB5E0CF571EB907C58D7E8B7BF75B94F2071,art_source/generated/lobby/prompts.md,true,chroma-key removal alpha validation and runtime normalization,true,true,false,,approved,Codex,2026-07-25,runtime-sha256=BABB26B56A209F2F82CD0B56725E7E2912E35AD9B23D32C3451C55B048390867; alpha/transparency reviewed
lobby_icon_challenge,assets/images/ui/lobby/icon_challenge.png,lobby_icon,ai_generated,OpenAI,OpenAI built-in image generation model-id-not-exposed,2026-07-25,https://openai.com/policies/terms-of-use/,OpenAI Terms of Use,2026-07-25,art_source/generated/lobby/icon_challenge_source.png,D24A1DF31659AFF43B99D72BB69B0D24D40E4A8FFD6E3A36801E98F511E7DA54,art_source/generated/lobby/prompts.md,true,chroma-key removal alpha validation and runtime normalization,true,true,false,,approved,Codex,2026-07-25,runtime-sha256=9069E17368E31C3D2489743A375D417EADB9B85E6B93023F16EE3810B1BF8A43; alpha/transparency reviewed
lobby_icon_growth,assets/images/ui/lobby/icon_growth.png,lobby_icon,ai_generated,OpenAI,OpenAI built-in image generation model-id-not-exposed,2026-07-25,https://openai.com/policies/terms-of-use/,OpenAI Terms of Use,2026-07-25,art_source/generated/lobby/icon_growth_source.png,4A528AFCFAAFCE04E97FA71EA8DA2347398A3B9B22EF721CFF83D028946699B5,art_source/generated/lobby/prompts.md,true,chroma-key removal alpha validation and runtime normalization,true,true,false,,approved,Codex,2026-07-25,runtime-sha256=DB66A61662B51039BD7E04C1A9B319A2C6E5436F95100B16D8C7D7E0F5801564; fix-round-3 border-connected magenta normalization; source-runtime foreground overlap 100 percent; alpha/transparency reviewed
lobby_icon_weapon,assets/images/ui/lobby/icon_weapon.png,lobby_icon,ai_generated,OpenAI,OpenAI built-in image generation model-id-not-exposed,2026-07-25,https://openai.com/policies/terms-of-use/,OpenAI Terms of Use,2026-07-25,art_source/generated/lobby/icon_weapon_source.png,5DBFBDB7FC03E4C647B2D02B3E58AB9C113F893ADA49A542C72D66619721936B,art_source/generated/lobby/prompts.md,true,chroma-key removal alpha validation and runtime normalization,true,true,false,,approved,Codex,2026-07-25,runtime-sha256=452B6A8FBC108DABB5C264ED5847C20C30E0F7B078D3614919CD9C925F0D1035; alpha/transparency reviewed
lobby_icon_relic,assets/images/ui/lobby/icon_relic.png,lobby_icon,ai_generated,OpenAI,OpenAI built-in image generation model-id-not-exposed,2026-07-25,https://openai.com/policies/terms-of-use/,OpenAI Terms of Use,2026-07-25,art_source/generated/lobby/icon_relic_source.png,95488D17CADF42830309FA1CB6C829622BA15C93D1016EBFAF15532A3963CCA9,art_source/generated/lobby/prompts.md,true,chroma-key removal alpha validation and runtime normalization,true,true,false,,approved,Codex,2026-07-25,runtime-sha256=7602AF2E9C6A5F670E78A11139CD7FDE28D517AAE41ABDAFDDA8650BA64F8BD1; alpha/transparency reviewed
lobby_icon_companion,assets/images/ui/lobby/icon_companion.png,lobby_icon,ai_generated,OpenAI,OpenAI built-in image generation model-id-not-exposed,2026-07-25,https://openai.com/policies/terms-of-use/,OpenAI Terms of Use,2026-07-25,art_source/generated/lobby/icon_companion_source.png,9CDCAADD5219906A33D3E7169C0E3D7CCA69A490771AA19E671751C54F81E672,art_source/generated/lobby/prompts.md,true,chroma-key removal alpha validation and runtime normalization,true,true,false,,approved,Codex,2026-07-25,runtime-sha256=674078A58BB966E6E962F33A8A78F78AB85607B65550B82D02D30D59B41CBB1B; alpha/transparency reviewed
lobby_icon_crafting,assets/images/ui/lobby/icon_crafting.png,lobby_icon,ai_generated,OpenAI,OpenAI built-in image generation model-id-not-exposed,2026-07-25,https://openai.com/policies/terms-of-use/,OpenAI Terms of Use,2026-07-25,art_source/generated/lobby/icon_crafting_source.png,B015C32238EE7677F038B6E7B3FE7D44E031E95B2B4826A63DC02F397EEAACB4,art_source/generated/lobby/prompts.md,true,chroma-key removal alpha validation and runtime normalization,true,true,false,,approved,Codex,2026-07-25,runtime-sha256=4171B8607551C8F7716D55579307D72EF53BD232DCF8103AA1E08DFDA0EE5535; alpha/transparency reviewed
